,index,Job Title,Rating,Company Name,Size,Founded,Type of ownership,Industry,Sector,Revenue,Competitors,Salary_Min,Salary_Max,Lower Salary,Upper Salary,Avg Salary(K),company_txt,Job Location,Age,job_title_sim,seniority_by_title,Degree,Location_City,Location_State,Headquarters_City,Headquarters_State
484,622,Machine Learning Engineer,4.0,Mteq,501 - 1000 ,1954,Company - Public,Aerospace & Defense,Aerospace & Defense,$100 to $500 million (USD),"Harris, Fibertek",62,112 ,62,112,87.0,Mteq,VA,67,machine learning engineer,na,na,Fort Belvoir,VA,Lorton,VA
485,623,Senior Data Scientist Oncology,3.9,AstraZeneca,10000+ ,1913,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),"Roche, GlaxoSmithKline, Novartis",107,173 ,107,173,140.0,AstraZeneca,MD,108,data scientist,sr,P,Gaithersburg,MD,Cambridge,United Kingdom
486,624,Data Scientist,3.7,Brillient,201 - 500 ,2006,Company - Private,IT Services,Information Technology,$25 to $50 million (USD),-1,64,108 ,64,108,86.0,Brillient,MD,15,data scientist,na,M,Silver Spring,MD,Reston,VA
487,625,Senior Data Scientist,4.4,Entefy,Jan-50,2012,Company - Private,Internet,Information Technology,Unknown / Non-Applicable,-1,89,144 ,89,144,116.5,Entefy,CA,9,data scientist,sr,M,Palo Alto,CA,Palo Alto,CA
488,627,Senior Scientist (Neuroscience),3.5,Sunovion,1001 - 5000 ,2010,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$1 to $2 billion (USD),"Shire, GlaxoSmithKline, Allergan",109,200 ,109,200,154.5,Sunovion,MA,11,other scientist,sr,P,Marlborough,MA,Marlborough,MA
489,629,Machine Learning Engineer - Regulatory,3.7,Cboe Global Markets,501 - 1000 ,1973,Company - Public,Stock Exchanges,Finance,$500 million to $1 billion (USD),-1,61,113 ,61,113,87.0,Cboe Global Markets,KS,48,machine learning engineer,na,na,Lenexa,KS,Chicago,IL
490,630,Marketing Data Analyst,3.6,San Manuel Casino,1001 - 5000 ,1986,Company - Private,Gambling,"Arts, Entertainment & Recreation",$100 to $500 million (USD),-1,35,62 ,35,62,48.5,San Manuel Casino,CA,35,analyst,na,M,Highland,CA,Highland,CA
491,631,Data Engineer,3.4,Trace3,501 - 1000 ,2002,Company - Private,IT Services,Information Technology,$1 to $2 billion (USD),"World Wide Technology, Presidio, Optiv",55,105 ,55,105,80.0,Trace3,TX,19,data engineer,na,na,Houston,TX,Irvine,CA
492,632,Medical Laboratory Scientist,4.0,Texas Health Huguley Hospital,1001 - 5000 ,1977,Hospital,Health Care Services & Hospitals,Health Care,$50 to $100 million (USD),-1,18,25 Per Hour,37,52,44.5,Texas Health Huguley Hospital,TX,44,other scientist,na,na,Burleson,TX,Arlington,TX
493,633,R&D Specialist/ Food Scientist,2.4,Teasdale Latin Foods,501 - 1000 ,-1,Company - Private,Food & Beverage Manufacturing,Manufacturing,$100 to $500 million (USD),-1,39,66 ,39,66,52.5,Teasdale Latin Foods,IL,-1,other scientist,na,na,Hoopeston,IL,Flower Mound,TX
494,634,Principal Data Scientist,3.7,Northrop Grumman,10000+ ,1939,Company - Public,Aerospace & Defense,Aerospace & Defense,$10+ billion (USD),-1,135,211 ,135,211,173.0,Northrop Grumman,CA,82,data scientist,sr,M,San Jose,CA,Falls Church,VA
495,635,Data Engineer,3.5,Saama Technologies Inc,501 - 1000 ,1997,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Unknown / Non-Applicable,"Accenture, Deloitte, IBM",57,80 ,57,80,68.5,Saama Technologies Inc,AZ,24,data engineer,na,na,Phoenix,AZ,Campbell,CA
496,636,Data Scientist - Alpha Insights,4.4,Two Sigma,1001 - 5000 ,2001,Company - Private,Investment Banking & Asset Management,Finance,Unknown / Non-Applicable,-1,129,215 ,129,215,172.0,Two Sigma,NY,20,data scientist,na,P,New York,NY,New York,NY
497,637,"Data Scientist, Office of Data Science",3.3,Liberty Mutual Insurance,10000+ ,1912,Company - Private,Insurance Carriers,Insurance,$10+ billion (USD),"Travelers, Allstate, State Farm",86,143 ,86,143,114.5,Liberty Mutual Insurance,MA,109,data scientist,na,na,Boston,MA,Boston,MA
498,638,"Associate Principal Scientist, Pharmacogenomics",3.9,AstraZeneca,10000+ ,1913,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),"Roche, GlaxoSmithKline, Novartis",63,127 ,63,127,95.0,AstraZeneca,MD,108,other scientist,sr,P,Gaithersburg,MD,Cambridge,United Kingdom
499,639,Data Scientist - Systems Engineering,3.2,MITRE,5001 - 10000 ,1958,Nonprofit Organization,Federal Agencies,Government,$1 to $2 billion (USD),"Battelle, General Atomics, SAIC",50,89 ,50,89,69.5,MITRE,MA,63,data scientist,na,na,Bedford,MA,Bedford,MA
500,640,Data Engineer,3.2,Guidepoint,501 - 1000 ,2003,Company - Private,Research & Development,Business Services,Unknown / Non-Applicable,"Coleman Research, AlphaSights, Third Bridge",43,86 ,43,86,64.5,Guidepoint,NY,18,data engineer,na,na,New York,NY,New York,NY
501,642,"Scientist, Bacteriology",2.1,Cerus Corporation,201 - 500 ,-1,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$25 to $50 million (USD),-1,74,149 ,74,149,111.5,Cerus Corporation,CA,-1,other scientist,na,P,Concord,CA,Concord,CA
502,643,Data Scientist,4.0,Strategic Financial Solutions,501 - 1000 ,2007,Company - Private,Consumer Product Rental,Consumer Services,Unknown / Non-Applicable,"National Debt Relief, Freedom Financial Network",71,124 ,71,124,97.5,Strategic Financial Solutions,NY,14,data scientist,na,na,New York,NY,New York,NY
503,644,"Associate Director, Platform and DevOps- Data Engineering and Aritifical Intelligence",3.7,Takeda Pharmaceuticals,10000+ ,1781,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),"Novartis, Baxter, Pfizer",113,196 ,113,196,154.5,Takeda Pharmaceuticals,MA,240,data engineer,na,M,Cambridge,MA,OSAKA,Japan
504,645,Senior Research Scientist-Machine Learning,2.6,Software Engineering Institute,501 - 1000 ,1984,College / University,Colleges & Universities,Education,Unknown / Non-Applicable,-1,81,167 ,81,167,124.0,Software Engineering Institute,PA,37,machine learning engineer,sr,P,Pittsburgh,PA,Pittsburgh,PA
505,646,Data Scientist,3.4,"Remedy BPCI Partners, LLC.",201 - 500 ,2011,Company - Private,Health Care Services & Hospitals,Health Care,Unknown / Non-Applicable,"Healthfirst (New York), naviHealth",69,121 ,69,121,95.0,"Remedy BPCI Partners, LLC.",NY,10,data scientist,na,na,New York,NY,Norwalk,CT
506,647,Senior Data Scientist,4.4,Maven Wave Partners,201 - 500 ,2008,Company - Private,Consulting,Business Services,$50 to $100 million (USD),-1,97,160 ,97,160,128.5,Maven Wave Partners,IL,13,data scientist,sr,na,Chicago,IL,Chicago,IL
507,648,Principal Data Scientist,3.2,The Climate Corporation,501 - 1000 ,2006,Subsidiary or Business Segment,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,"Granular, Intuit, John Deere",150,238 ,150,238,194.0,The Climate Corporation,CA,15,data scientist,sr,na,San Francisco,CA,San Francisco,CA
508,651,Data Scientist,3.5,Crossix Solutions,201 - 500 ,2005,Company - Public,Advertising & Marketing,Business Services,Unknown / Non-Applicable,-1,77,132 ,77,132,104.5,Crossix Solutions,NY,16,data scientist,na,M,New York,NY,New York,NY
509,652,Clinical Laboratory Scientist,3.7,Vail Health,501 - 1000 ,1966,Hospital,Health Care Services & Hospitals,Health Care,$100 to $500 million (USD),-1,24,39 Per Hour,49,81,65.0,Vail Health,CO,55,other scientist,na,na,Vail,CO,Vail,CO
510,653,Data Engineer - Consultant (Charlotte Based),4.2,Clarity Insights,201 - 500 ,2008,Company - Private,IT Services,Information Technology,Unknown / Non-Applicable,-1,59,112 ,59,112,85.5,Clarity Insights,NC,13,data engineer,na,na,Charlotte,NC,Chicago,IL
511,654,"Data Analyst 1, full-time contract worker for up to 12 months",4.2,The Church of Jesus Christ of Latter-day Saints,10000+ ,-1,Nonprofit Organization,Religious Organizations,Non-Profit,Unknown / Non-Applicable,-1,35,65 ,35,65,50.0,The Church of Jesus Christ of Latter-day Saints,UT,-1,analyst,na,na,Salt Lake City,UT,Salt Lake City,UT
512,655,Data Engineer,3.1,NCSOFT,1001 - 5000 ,1997,Company - Public,Video Games,Media,$10+ billion (USD),"Blizzard Entertainment, Riot Games, Electronic Arts",79,147 ,79,147,113.0,NCSOFT,CA,24,data engineer,na,na,Aliso Viejo,CA,Seoul,South Korea
513,658,"Scientist, Immuno-Oncology",3.9,GSK,10000+ ,1830,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),"Pfizer, AstraZeneca, Merck",62,119 ,62,119,90.5,GSK,MA,191,other scientist,na,M,Cambridge,MA,Brentford,United Kingdom
514,660,Senior Data Scientist,4.3,Factual,51 - 200 ,2008,Company - Private,Computer Hardware & Software,Information Technology,Unknown / Non-Applicable,Foursquare,119,187 ,119,187,153.0,Factual,CA,13,data scientist,sr,na,Los Angeles,CA,Los Angeles,CA
515,661,Products Data Analyst II,3.3,TriNet,1001 - 5000 ,1988,Company - Public,Consulting,Business Services,$2 to $5 billion (USD),"Paychex, Insperity, ADP",90,157 ,90,157,123.5,TriNet,CA,33,analyst,na,M,Dublin,CA,Dublin,CA
516,662,Lead Data Analyst,3.9,Signpost,201 - 500 ,2010,Company - Private,Internet,Information Technology,$10 to $25 million (USD),-1,32,62 ,32,62,47.0,Signpost,NY,11,analyst,sr,na,New York,NY,New York,NY
517,663,Analytics Manager - Data Mart,3.5,Central California Alliance for Health,501 - 1000 ,1996,Nonprofit Organization,Health Care Services & Hospitals,Health Care,$500 million to $1 billion (USD),-1,42,86 ,42,86,64.0,Central California Alliance for Health,CA,25,Data scientist project manager,na,na,Scotts Valley,CA,Scotts Valley,CA
518,664,Data Science Engineer - Mobile,4.0,Adobe,10000+ ,1982,Company - Public,Computer Hardware & Software,Information Technology,$5 to $10 billion (USD),"Apple, Microsoft",116,208 ,116,208,162.0,Adobe,CA,39,data scientist,na,M,San Jose,CA,San Jose,CA
519,665,Senior Data Scientist - R&D Oncology,3.9,AstraZeneca,10000+ ,1913,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),"Roche, GlaxoSmithKline, Novartis",102,172 ,102,172,137.0,AstraZeneca,NY,108,data scientist,sr,P,New York,NY,Cambridge,United Kingdom
520,666,Sr. Data Engineer - Contract-to-Hire (Java),3.0,Pilot Flying J Travel Centers LLC,10000+ ,1958,Company - Private,Gas Stations,Retail,$10+ billion (USD),"TravelCenters of America, Love's Travel Stops & Country Stores, Wawa",69,127 ,69,127,98.0,Pilot Flying J Travel Centers LLC,TN,63,data engineer,sr,M,Knoxville,TN,Knoxville,TN
521,668,Data Scientist,3.7,Swiss Re,10000+ ,1863,Company - Public,Insurance Agencies & Brokerages,Insurance,$10+ billion (USD),"Munich Re, Hannover RE, SCOR",86,144 ,86,144,115.0,Swiss Re,NY,158,data scientist,na,M,Armonk,NY,Zurich,Switzerland
522,669,Senior Data Scientist,3.5,Sartorius,5001 - 10000 ,1870,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$1 to $2 billion (USD),-1,102,165 ,102,165,133.5,Sartorius,CO,151,data scientist,sr,M,Arvada,CO,Gottingen,Germany
523,670,Data Engineer,4.0,Pinnacol Assurance,501 - 1000 ,1915,Nonprofit Organization,Insurance Carriers,Insurance,$500 million to $1 billion (USD),-1,74,124 ,74,124,99.0,Pinnacol Assurance,CO,106,data engineer,na,M,Denver,CO,Denver,CO
524,671,Food Scientist - Developer,3.3,Palermo's Pizza,501 - 1000 ,1964,Company - Private,Food & Beverage Manufacturing,Manufacturing,Unknown / Non-Applicable,-1,40,68 ,40,68,54.0,Palermo's Pizza,WI,57,other scientist,na,na,Milwaukee,WI,Milwaukee,WI
525,672,Senior Data Engineer,3.2,Equian LLC,1001 - 5000 ,2004,Company - Private,Health Care Services & Hospitals,Health Care,Unknown / Non-Applicable,-1,76,142 ,76,142,109.0,Equian LLC,TN,17,data engineer,sr,na,Franklin,TN,Indianapolis,IN
526,673,Data Engineer,3.4,MetroStar Systems,201 - 500 ,1999,Company - Private,IT Services,Information Technology,$25 to $50 million (USD),-1,76,142 ,76,142,109.0,MetroStar Systems,MD,22,data engineer,na,M,Rockville,MD,Reston,VA
527,674,Senior Data Scientist,4.4,MathWorks,1001 - 5000 ,1984,Company - Private,Computer Hardware & Software,Information Technology,$1 to $2 billion (USD),-1,108,171 ,108,171,139.5,MathWorks,MA,37,data scientist,sr,M,Natick,MA,Natick,MA
528,675,"Director II, Data Science - GRM Actuarial",3.3,Liberty Mutual Insurance,10000+ ,1912,Company - Private,Insurance Carriers,Insurance,$10+ billion (USD),"Travelers, Allstate, State Farm",202,306 ,202,306,254.0,Liberty Mutual Insurance,IL,109,data scientist,na,M,Chicago,IL,Boston,MA
529,676,Machine Learning Engineer,3.2,Information Builders,1001 - 5000 ,1975,Company - Private,Computer Hardware & Software,Information Technology,Unknown / Non-Applicable,"Qlik, Tableau Software, Informatica",91,159 ,91,159,125.0,Information Builders,NY,46,machine learning engineer,na,M,New York,NY,New York,NY
530,678,"Sr Expert Data Science, Advanced Visual Analytics (Associate level)",3.8,Novartis,10000+ ,1996,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),-1,80,133 ,80,133,106.5,Novartis,MA,25,data scientist,sr,M,Cambridge,MA,Basel,Switzerland
531,679,"Scientist, Molecular/Cellular Biologist",2.9,Audentes Therapeutics,201 - 500 ,2012,Subsidiary or Business Segment,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Unknown / Non-Applicable,"BioMarin Pharmaceutical, Sangamo Therapeutics, bluebird bio",49,97 ,49,97,73.0,Audentes Therapeutics,CA,9,other scientist,na,P,South San Francisco,CA,San Francisco,CA
532,681,Staff Scientist-Downstream Process Development,2.7,Advanced BioScience Laboratories,201 - 500 ,1961,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$25 to $50 million (USD),-1,49,113 ,49,113,81.0,Advanced BioScience Laboratories,MD,60,other scientist,na,P,Rockville,MD,Rockville,MD
533,682,MED TECH/LAB SCIENTIST- SOUTH COASTAL LAB,3.6,Beebe Healthcare,1001 - 5000 ,1935,Nonprofit Organization,Health Care Services & Hospitals,Health Care,$100 to $500 million (USD),-1,21,34 Per Hour,43,70,56.5,Beebe Healthcare,DE,86,other scientist,na,na,Millville,DE,Lewes,DE
534,683,Scientist - Analytical Services,3.1,Reynolds American,5001 - 10000 ,1875,Company - Private,Consumer Products Manufacturing,Manufacturing,$10+ billion (USD),-1,65,134 ,65,134,99.5,Reynolds American,NC,146,other scientist,na,na,Winston-Salem,NC,Winston-Salem,NC
535,685,Associate Data Analyst- Graduate Development Program,3.3,National Interstate,501 - 1000 ,1989,Company - Private,Insurance Carriers,Insurance,$500 million to $1 billion (USD),-1,32,59 ,32,59,45.5,National Interstate,OH,32,analyst,na,na,Richfield,OH,Richfield,OH
536,687,IT Associate Data Analyst,3.7,The Hanover Insurance Group,5001 - 10000 ,1852,Company - Public,Insurance Carriers,Insurance,$5 to $10 billion (USD),-1,39,69 ,39,69,54.0,The Hanover Insurance Group,MA,169,analyst,na,na,Worcester,MA,Worcester,MA
537,688,Sr. Data Engineer,4.5,Moser Consulting,51 - 200 ,1996,Company - Private,Consulting,Business Services,$25 to $50 million (USD),-1,87,158 ,87,158,122.5,Moser Consulting,IN,25,data engineer,sr,na,Indianapolis,IN,Indianapolis,IN
538,689,Clinical Data Analyst,3.0,Greenway Health,1001 - 5000 ,1977,Subsidiary or Business Segment,Enterprise Software & Network Solutions,Information Technology,$100 to $500 million (USD),"eClinicalWorks, NextGen Healthcare, athenahealth",27,48 ,27,48,37.5,Greenway Health,FL,44,analyst,na,M,Tampa,FL,Tampa,FL
539,690,Business Data Analyst,3.8,Fareportal,1001 - 5000 ,2002,Company - Private,Travel Agencies,Travel & Tourism,$2 to $5 billion (USD),"Expedia Group, Orbitz Worldwide, Priceline.com",36,71 ,36,71,53.5,Fareportal,NY,19,analyst,na,M,New York,NY,New York,NY
540,691,Senior Insurance Data Scientist,3.9,TransUnion,5001 - 10000 ,1968,Company - Public,Financial Analytics & Research,Finance,$1 to $2 billion (USD),-1,107,173 ,107,173,140.0,TransUnion,IL,53,data scientist,sr,na,Chicago,IL,Chicago,IL
541,692,Senior Data Science Systems Engineer,3.2,MITRE,5001 - 10000 ,1958,Nonprofit Organization,Federal Agencies,Government,$1 to $2 billion (USD),"Battelle, General Atomics, SAIC",56,99 ,56,99,77.5,MITRE,VA,63,data scientist,sr,P,Hampton,VA,Bedford,MA
542,694,ENVIRONMENTAL ENGINEER/SCIENTIST,3.3,Mcphail Associates,Jan-50,1976,Company - Private,Construction,"Construction, Repair & Maintenance",Unknown / Non-Applicable,-1,Employer Provided Salary:25,28 Per Hour,52,58,55.0,Mcphail Associates,MA,45,other scientist,na,na,Cambridge,MA,Cambridge,MA
543,695,Senior Scientist - Regulatory Submissions,3.1,Reynolds American,5001 - 10000 ,1875,Company - Private,Consumer Products Manufacturing,Manufacturing,$10+ billion (USD),-1,80,155 ,80,155,117.5,Reynolds American,NC,146,other scientist,sr,M,Winston-Salem,NC,Winston-Salem,NC
544,696,Scientist - Biomarker and Flow Cytometry,2.4,Crown Bioscience,501 - 1000 ,2006,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$50 to $100 million (USD),-1,43,98 ,43,98,70.5,Crown Bioscience,CA,15,other scientist,na,M,San Diego,CA,San Diego,CA
545,697,"Associate Scientist, LC/MS Biologics",2.9,Q2 Solutions,1001 - 5000 ,2015,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Unknown / Non-Applicable,-1,44,96 ,44,96,70.0,Q2 Solutions,NY,6,other scientist,na,na,Ithaca,NY,Morrisville,NC
546,698,Revenue Analytics Manager,4.8,HOVER,51 - 200 ,2011,Company - Private,Computer Hardware & Software,Information Technology,$25 to $50 million (USD),-1,45,78 ,45,78,61.5,HOVER,CA,10,Data scientist project manager,na,na,San Francisco,CA,San Francisco,CA
547,699,Sr. Scientist Method Development,2.9,Q2 Solutions,1001 - 5000 ,2015,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Unknown / Non-Applicable,-1,50,110 ,50,110,80.0,Q2 Solutions,GA,6,other scientist,sr,na,Marietta,GA,Morrisville,NC
548,700,Data Scientist,4.7,Oversight Systems,51 - 200 ,2003,Company - Private,Computer Hardware & Software,Information Technology,$25 to $50 million (USD),-1,60,99 ,60,99,79.5,Oversight Systems,GA,18,data scientist,na,na,Atlanta,GA,Atlanta,GA
549,701,Data Scientist - Sales,4.7,Confluent,501 - 1000 ,2014,Company - Private,Computer Hardware & Software,Information Technology,$100 to $500 million (USD),-1,130,206 ,130,206,168.0,Confluent,CA,7,data scientist,na,na,Mountain View,CA,Mountain View,CA
550,702,IT - Data Engineer II,3.4,Arbella Insurance,1001 - 5000 ,1988,Company - Private,Insurance Carriers,Insurance,$100 to $500 million (USD),-1,61,119 ,61,119,90.0,Arbella Insurance,MA,33,data engineer,na,na,Quincy,MA,Quincy,MA
551,703,"Research Scientist, Immunology - Cancer Biology",-1.0,Kronos Bio,unknown,-1,Company - Private,-1,-1,Unknown / Non-Applicable,-1,Employer Provided Salary:100,140,100,140,120.0,Kronos Bi,MA,-1,other scientist,na,P,Cambridge,MA,San Mateo,CA
552,704,Senior Data Analyst,3.9,Life360,51 - 200 ,2008,Company - Public,Computer Hardware & Software,Information Technology,Unknown / Non-Applicable,-1,99,178 ,99,178,138.5,Life360,CA,13,analyst,sr,na,San Francisco,CA,San Francisco,CA
553,705,"Principal, Data Science - Advanced Analytics",3.6,IQVIA,10000+ ,2017,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$2 to $5 billion (USD),"PPD, INC Research, PRA Health Sciences",86,137 ,86,137,111.5,IQVIA,PA,4,data scientist,sr,M,Plymouth Meeting,PA,Durham,NC
